UID,NERC,Region,Start,End,Center,Center_DOY,T_Max_Min,Duration,Regions_Impacted
HW_NERC13_Event18,13,SERC,1988-07-08,1988-07-09,1988-07-08,190,94.08,2,6.0
HW_NERC13_Event19,13,SERC,1988-07-14,1988-07-18,1988-07-16,198,95.91,5,6.0
HW_NERC13_Event20,13,SERC,1988-07-30,1988-07-30,1988-07-30,212,92.65,1,5.0
HW_NERC13_Event21,13,SERC,1988-08-01,1988-08-02,1988-08-01,214,92.9,2,8.0
HW_NERC13_Event22,13,SERC,1988-08-16,1988-08-19,1988-08-17,230,95.8,4,3.0
HW_NERC13_Event23,13,SERC,1990-06-20,1990-06-20,1990-06-20,171,92.8,1,2.0
HW_NERC13_Event24,13,SERC,1990-07-05,1990-07-08,1990-07-06,187,93.51,4,2.0
HW_NERC13_Event25,13,SERC,1990-08-27,1990-08-29,1990-08-28,240,95.18,3,7.0
HW_NERC13_Event26,13,SERC,1990-09-06,1990-09-07,1990-09-06,249,93.87,2,4.0
HW_NERC13_Event27,13,SERC,1993-07-20,1993-07-22,1993-07-21,202,93.01,3,1.0
HW_NERC13_Event28,13,SERC,1993-07-26,1993-07-29,1993-07-27,208,95.01,4,2.0
HW_NERC13_Event29,13,SERC,1993-08-16,1993-08-19,1993-08-17,229,93.85,4,2.0
HW_NERC13_Event30,13,SERC,1995-07-12,1995-07-13,1995-07-12,193,92.77,2,8.0
HW_NERC13_Event31,13,SERC,1995-08-12,1995-08-17,1995-08-14,226,95.14,6,5.0
HW_NERC13_Event32,13,SERC,1996-06-22,1996-06-23,1996-06-22,174,93.46,2,3.0
HW_NERC13_Event33,13,SERC,1996-06-30,1996-07-02,1996-07-01,183,93.71,3,4.0
HW_NERC13_Event34,13,SERC,1996-07-19,1996-07-19,1996-07-19,201,92.67,1,5.0
HW_NERC13_Event35,13,SERC,1998-06-22,1998-06-30,1998-06-26,177,95.28,9,6.0
HW_NERC13_Event36,13,SERC,1998-07-06,1998-07-09,1998-07-07,188,93.28,4,2.0
HW_NERC13_Event37,13,SERC,1998-07-19,1998-07-21,1998-07-20,201,94.39,3,8.0
HW_NERC13_Event38,13,SERC,1998-08-24,1998-08-30,1998-08-27,239,93.83,7,4.0
HW_NERC13_Event39,13,SERC,1998-09-05,1998-09-06,1998-09-05,248,93.47,2,5.0
HW_NERC13_Event40,13,SERC,1999-07-23,1999-08-01,1999-07-27,208,98.19,10,8.0
HW_NERC13_Event41,13,SERC,1999-08-11,1999-08-13,1999-08-12,224,95.92,3,5.0
HW_NERC13_Event42,13,SERC,1999-08-17,1999-08-18,1999-08-17,229,93.97,2,2.0
HW_NERC13_Event43,13,SERC,2000-07-06,2000-07-12,2000-07-09,191,95.16,7,3.0
HW_NERC13_Event44,13,SERC,2000-07-15,2000-07-19,2000-07-17,199,93.63,5,5.0
HW_NERC13_Event45,13,SERC,2000-08-06,2000-08-09,2000-08-07,220,94.8,4,6.0
HW_NERC13_Event46,13,SERC,2000-08-15,2000-08-18,2000-08-16,229,97.3,4,3.0
HW_NERC13_Event47,13,SERC,2000-08-27,2000-08-29,2000-08-28,241,94.67,3,4.0
HW_NERC13_Event48,13,SERC,2001-07-10,2001-07-10,2001-07-10,191,92.82,1,4.0
HW_NERC13_Event49,13,SERC,2002-07-18,2002-07-20,2002-07-19,200,93.41,3,5.0
HW_NERC13_Event50,13,SERC,2002-08-22,2002-08-24,2002-08-23,235,93.59,3,2.0
HW_NERC13_Event51,13,SERC,2005-07-22,2005-07-26,2005-07-24,205,94.74,5,8.0
HW_NERC13_Event52,13,SERC,2006-06-21,2006-06-21,2006-06-21,172,92.82,1,1.0
HW_NERC13_Event53,13,SERC,2006-07-02,2006-07-03,2006-07-02,183,93.38,2,2.0
HW_NERC13_Event54,13,SERC,2006-07-15,2006-07-21,2006-07-18,199,96.12,7,11.0
HW_NERC13_Event55,13,SERC,2006-07-31,2006-08-09,2006-08-04,216,95.28,10,3.0
HW_NERC13_Event56,13,SERC,2006-08-18,2006-08-18,2006-08-18,230,92.69,1,1.0
HW_NERC13_Event57,13,SERC,2007-08-03,2007-08-24,2007-08-13,225,99.94,22,6.0
HW_NERC13_Event58,13,SERC,2008-06-08,2008-06-08,2008-06-08,160,92.91,1,4.0
HW_NERC13_Event59,13,SERC,2008-07-21,2008-07-21,2008-07-21,203,93.63,1,4.0
HW_NERC13_Event60,13,SERC,2008-08-03,2008-08-06,2008-08-04,217,94.44,4,6.0
HW_NERC13_Event61,13,SERC,2009-06-19,2009-06-21,2009-06-20,171,93.2,3,2.0
HW_NERC13_Event62,13,SERC,2009-06-26,2009-06-27,2009-06-26,177,93.46,2,3.0
HW_NERC13_Event63,13,SERC,2010-06-23,2010-06-25,2010-06-24,175,93.33,3,4.0
HW_NERC13_Event64,13,SERC,2010-07-08,2010-07-08,2010-07-08,189,93.33,1,6.0
HW_NERC13_Event65,13,SERC,2010-07-14,2010-07-14,2010-07-14,195,92.85,1,7.0
HW_NERC13_Event66,13,SERC,2010-07-20,2010-07-26,2010-07-23,204,96.15,7,5.0
HW_NERC13_Event67,13,SERC,2010-07-29,2010-07-30,2010-07-29,210,92.86,2,1.0
HW_NERC13_Event68,13,SERC,2010-08-03,2010-08-04,2010-08-03,215,94.11,2,6.0
HW_NERC13_Event69,13,SERC,2010-08-08,2010-08-13,2010-08-10,222,95.3,6,6.0
HW_NERC13_Event70,13,SERC,2011-06-02,2011-06-02,2011-06-02,153,92.79,1,2.0
HW_NERC13_Event71,13,SERC,2011-06-04,2011-06-06,2011-06-05,156,93.01,3,3.0
HW_NERC13_Event72,13,SERC,2011-06-19,2011-06-20,2011-06-19,170,93.58,2,2.0
HW_NERC13_Event73,13,SERC,2011-07-02,2011-07-03,2011-07-02,183,93.09,2,4.0
HW_NERC13_Event74,13,SERC,2011-07-09,2011-07-13,2011-07-11,192,96.4,5,7.0
HW_NERC13_Event75,13,SERC,2011-07-19,2011-07-24,2011-07-21,202,95.55,6,7.0
HW_NERC13_Event76,13,SERC,2011-07-27,2011-08-11,2011-08-03,215,99.38,16,5.0
HW_NERC13_Event77,13,SERC,2011-08-18,2011-08-28,2011-08-23,235,94.53,11,6.0
HW_NERC13_Event78,13,SERC,2011-08-30,2011-09-03,2011-09-01,244,95.95,5,2.0
HW_NERC13_Event79,13,SERC,2012-06-28,2012-07-08,2012-07-03,185,100.83,11,4.0
HW_NERC13_Event80,13,SERC,2012-07-18,2012-07-18,2012-07-18,200,92.72,1,6.0
HW_NERC13_Event81,13,SERC,2012-07-22,2012-08-03,2012-07-28,210,96.91,13,4.0
HW_NERC13_Event82,13,SERC,2014-08-21,2014-08-22,2014-08-21,233,93.63,2,4.0
HW_NERC13_Event83,13,SERC,2015-07-13,2015-07-14,2015-07-13,194,92.94,2,2.0
HW_NERC13_Event84,13,SERC,2015-07-18,2015-07-20,2015-07-19,200,93.17,3,1.0
HW_NERC13_Event85,13,SERC,2016-06-23,2016-06-23,2016-06-23,175,92.79,1,3.0
HW_NERC13_Event86,13,SERC,2016-07-22,2016-07-26,2016-07-24,206,93.36,5,9.0
HW_NERC13_Event87,13,SERC,2017-07-20,2017-07-22,2017-07-21,202,93.85,3,8.0
HW_NERC13_Event88,13,SERC,2022-06-13,2022-06-16,2022-06-14,165,93.9,4,4.0
HW_NERC13_Event89,13,SERC,2022-06-22,2022-06-23,2022-06-22,173,93.2,2,3.0
HW_NERC13_Event90,13,SERC,2022-07-06,2022-07-07,2022-07-06,187,93.05,2,2.0
HW_NERC13_Event91,13,SERC,2023-06-29,2023-07-01,2023-06-30,181,93.52,3,4.0
HW_NERC13_Event92,13,SERC,2023-07-25,2023-07-28,2023-07-26,207,95.19,4,10.0
HW_NERC13_Event93,13,SERC,2023-08-06,2023-08-06,2023-08-06,218,93.06,1,2.0
HW_NERC13_Event94,13,SERC,2023-08-11,2023-08-13,2023-08-12,224,94.23,3,4.0
HW_NERC13_Event95,13,SERC,2023-08-20,2023-08-26,2023-08-23,235,96.89,7,6.0
HW_NERC13_Event96,13,SERC,2024-06-23,2024-06-25,2024-06-24,176,93.64,3,3.0
HW_NERC13_Event97,13,SERC,2024-07-15,2024-07-15,2024-07-15,197,93.05,1,10.0
HW_NERC13_Event98,13,SERC,2024-07-31,2024-08-01,2024-07-31,213,93.56,2,11.0
HW_NERC14_Event1,14,SPP-N,1980-07-06,1980-07-14,1980-07-10,192,98.53,9,6.0
HW_NERC14_Event2,14,SPP-N,1980-07-28,1980-07-31,1980-07-29,211,99.24,4,7.0
HW_NERC14_Event3,14,SPP-N,1980-08-02,1980-08-03,1980-08-02,215,96.74,2,5.0
HW_NERC14_Event4,14,SPP-N,1980-08-05,1980-08-07,1980-08-06,219,98.46,3,7.0
HW_NERC14_Event5,14,SPP-N,1981-07-11,1981-07-13,1981-07-12,193,98.24,3,4.0
HW_NERC14_Event6,14,SPP-N,1983-07-19,1983-07-20,1983-07-19,200,97.94,2,4.0
HW_NERC14_Event7,14,SPP-N,1983-08-16,1983-08-19,1983-08-17,229,97.89,4,4.0
HW_NERC14_Event8,14,SPP-N,1983-09-02,1983-09-02,1983-09-02,245,96.71,1,1.0
HW_NERC14_Event9,14,SPP-N,1984-08-27,1984-08-28,1984-08-27,240,96.99,2,3.0
HW_NERC14_Event10,14,SPP-N,1985-07-07,1985-07-08,1985-07-07,188,97.76,2,7.0
HW_NERC14_Event11,14,SPP-N,1987-07-25,1987-08-02,1987-07-29,210,100.47,9,2.0
HW_NERC14_Event12,14,SPP-N,1988-06-18,1988-06-25,1988-06-21,173,99.6,8,6.0
HW_NERC14_Event13,14,SPP-N,1988-07-04,1988-07-05,1988-07-04,186,97.66,2,2.0
HW_NERC14_Event14,14,SPP-N,1988-07-13,1988-07-16,1988-07-14,196,98.66,4,6.0
HW_NERC14_Event15,14,SPP-N,1988-07-27,1988-08-02,1988-07-30,212,100.04,7,5.0
HW_NERC14_Event16,14,SPP-N,1988-08-10,1988-08-17,1988-08-13,226,102.4,8,5.0
HW_NERC14_Event17,14,SPP-N,1989-06-20,1989-06-20,1989-06-20,171,96.82,1,3.0
HW_NERC14_Event18,14,SPP-N,1989-07-03,1989-07-10,1989-07-06,187,101.35,8,7.0
HW_NERC14_Event19,14,SPP-N,1989-08-02,1989-08-04,1989-08-03,215,98.35,3,6.0
HW_NERC14_Event20,14,SPP-N,1990-06-28,1990-06-28,1990-06-28,179,96.07,1,6.0
HW_NERC14_Event21,14,SPP-N,1990-06-30,1990-07-03,1990-07-01,182,100.49,4,4.0
HW_NERC14_Event22,14,SPP-N,1990-08-26,1990-08-27,1990-08-26,238,97.56,2,6.0
HW_NERC14_Event23,14,SPP-N,1990-08-29,1990-08-31,1990-08-30,242,97.1,3,3.0
HW_NERC14_Event24,14,SPP-N,1990-09-03,1990-09-05,1990-09-04,247,97.03,3,4.0
HW_NERC14_Event25,14,SPP-N,1991-07-16,1991-07-17,1991-07-16,197,97.57,2,2.0
HW_NERC14_Event26,14,SPP-N,1991-08-23,1991-08-28,1991-08-25,237,99.29,6,2.0
HW_NERC14_Event27,14,SPP-N,1994-08-24,1994-08-24,1994-08-24,236,96.08,1,2.0
HW_NERC14_Event28,14,SPP-N,1994-08-26,1994-08-26,1994-08-26,238,96.58,1,3.0
HW_NERC14_Event29,14,SPP-N,1995-07-11,1995-07-13,1995-07-12,193,98.5,3,8.0
HW_NERC14_Event30,14,SPP-N,1995-08-07,1995-08-08,1995-08-07,219,97.13,2,5.0
HW_NERC14_Event31,14,SPP-N,1995-08-17,1995-08-17,1995-08-17,229,95.78,1,6.0
HW_NERC14_Event32,14,SPP-N,1997-07-16,1997-07-18,1997-07-17,198,98.28,3,8.0
HW_NERC14_Event33,14,SPP-N,1997-07-24,1997-07-26,1997-07-25,206,96.33,3,4.0
HW_NERC14_Event34,14,SPP-N,1998-07-18,1998-07-21,1998-07-19,200,99.67,4,10.0
HW_NERC14_Event35,14,SPP-N,1998-09-04,1998-09-05,1998-09-04,247,96.99,2,5.0
HW_NERC14_Event36,14,SPP-N,1999-07-23,1999-07-24,1999-07-23,204,96.23,2,3.0
HW_NERC14_Event37,14,SPP-N,1999-07-28,1999-07-29,1999-07-28,209,99.0,2,10.0
HW_NERC14_Event38,14,SPP-N,2000-07-06,2000-07-09,2000-07-07,189,98.13,4,2.0
HW_NERC14_Event39,14,SPP-N,2000-07-13,2000-07-15,2000-07-14,196,98.65,3,5.0
HW_NERC14_Event40,14,SPP-N,2000-08-04,2000-08-15,2000-08-09,222,101.36,12,7.0
HW_NERC14_Event41,14,SPP-N,2000-08-24,2000-08-30,2000-08-27,240,98.08,7,4.0
HW_NERC14_Event42,14,SPP-N,2001-07-07,2001-07-07,2001-07-07,188,96.59,1,3.0
HW_NERC14_Event43,14,SPP-N,2001-07-18,2001-07-18,2001-07-18,199,96.09,1,1.0
HW_NERC14_Event44,14,SPP-N,2001-07-21,2001-07-22,2001-07-21,202,96.81,2,7.0
HW_NERC14_Event45,14,SPP-N,2001-07-30,2001-07-31,2001-07-30,211,97.69,2,3.0
HW_NERC14_Event46,14,SPP-N,2001-08-03,2001-08-08,2001-08-05,217,99.83,6,5.0
HW_NERC14_Event47,14,SPP-N,2002-06-23,2002-06-24,2002-06-23,174,96.53,2,2.0
HW_NERC14_Event48,14,SPP-N,2002-06-28,2002-07-02,2002-06-30,181,101.06,5,9.0
HW_NERC14_Event49,14,SPP-N,2002-07-15,2002-07-21,2002-07-18,199,102.38,7,6.0
HW_NERC14_Event50,14,SPP-N,2002-07-25,2002-08-01,2002-07-28,209,102.72,8,4.0
HW_NERC14_Event51,14,SPP-N,2002-09-05,2002-09-07,2002-09-06,249,97.68,3,3.0
HW_NERC14_Event52,14,SPP-N,2003-07-03,2003-07-03,2003-07-03,184,96.67,1,4.0
HW_NERC14_Event53,14,SPP-N,2003-07-14,2003-07-20,2003-07-17,198,99.35,7,4.0
HW_NERC14_Event54,14,SPP-N,2003-07-24,2003-07-26,2003-07-25,206,101.5,3,2.0
HW_NERC14_Event55,14,SPP-N,2003-08-15,2003-08-27,2003-08-21,233,101.46,13,6.0
HW_NERC14_Event56,14,SPP-N,2004-07-19,2004-07-20,2004-07-19,201,97.11,2,2.0
HW_NERC14_Event57,14,SPP-N,2004-08-01,2004-08-02,2004-08-01,214,98.05,2,2.0
HW_NERC14_Event58,14,SPP-N,2005-07-20,2005-07-24,2005-07-22,203,102.11,5,7.0
HW_NERC14_Event59,14,SPP-N,2005-07-30,2005-08-03,2005-08-01,213,98.06,5,7.0
HW_NERC14_Event60,14,SPP-N,2005-08-07,2005-08-08,2005-08-07,219,97.56,2,4.0
HW_NERC14_Event61,14,SPP-N,2006-06-30,2006-06-30,2006-06-30,181,95.92,1,2.0
HW_NERC14_Event62,14,SPP-N,2006-07-13,2006-07-20,2006-07-16,197,106.4,8,14.0
HW_NERC14_Event63,14,SPP-N,2006-07-24,2006-08-01,2006-07-28,209,104.72,9,6.0
HW_NERC14_Event64,14,SPP-N,2006-08-09,2006-08-11,2006-08-10,222,97.89,3,4.0
HW_NERC14_Event65,14,SPP-N,2006-08-23,2006-08-24,2006-08-23,235,97.54,2,1.0
HW_NERC14_Event66,14,SPP-N,2007-07-07,2007-07-07,2007-07-07,188,96.57,1,6.0
HW_NERC14_Event67,14,SPP-N,2007-07-22,2007-07-25,2007-07-23,204,97.2,4,1.0
HW_NERC14_Event68,14,SPP-N,2007-08-09,2007-08-14,2007-08-11,223,99.02,6,7.0
HW_NERC14_Event69,14,SPP-N,2008-08-01,2008-08-03,2008-08-02,215,97.6,3,8.0
HW_NERC14_Event70,14,SPP-N,2011-07-16,2011-07-21,2011-07-18,199,100.26,6,7.0
HW_NERC14_Event71,14,SPP-N,2011-07-31,2011-08-02,2011-08-01,213,99.42,3,8.0
HW_NERC14_Event72,14,SPP-N,2011-08-23,2011-08-24,2011-08-23,235,97.7,2,6.0
HW_NERC14_Event73,14,SPP-N,2012-06-25,2012-07-05,2012-06-30,182,100.03,11,9.0
HW_NERC14_Event74,14,SPP-N,2012-07-13,2012-07-26,2012-07-19,201,103.28,14,8.0
HW_NERC14_Event75,14,SPP-N,2012-07-28,2012-08-03,2012-07-31,213,99.68,7,4.0
HW_NERC14_Event76,14,SPP-N,2012-08-06,2012-08-08,2012-08-07,220,98.5,3,4.0
HW_NERC14_Event77,14,SPP-N,2012-08-28,2012-09-03,2012-08-31,244,101.67,7,2.0
HW_NERC14_Event78,14,SPP-N,2013-08-20,2013-08-20,2013-08-20,232,97.26,1,2.0
HW_NERC14_Event79,14,SPP-N,2013-08-24,2013-08-30,2013-08-27,239,100.19,7,2.0
HW_NERC14_Event80,14,SPP-N,2013-09-05,2013-09-07,2013-09-06,249,97.63,3,1.0
HW_NERC14_Event81,14,SPP-N,2014-07-20,2014-07-22,2014-07-21,202,98.65,3,4.0
HW_NERC14_Event82,14,SPP-N,2016-07-20,2016-07-22,2016-07-21,203,98.36,3,7.0
HW_NERC14_Event83,14,SPP-N,2017-07-10,2017-07-10,2017-07-10,191,96.83,1,1.0
HW_NERC14_Event84,14,SPP-N,2017-07-18,2017-07-22,2017-07-20,201,98.69,5,8.0
HW_NERC14_Event85,14,SPP-N,2017-07-24,2017-07-24,2017-07-24,205,96.04,1,1.0
HW_NERC14_Event86,14,SPP-N,2018-07-10,2018-07-11,2018-07-10,191,95.97,2,3.0
HW_NERC14_Event87,14,SPP-N,2020-08-22,2020-08-26,2020-08-24,237,98.89,5,4.0
HW_NERC14_Event88,14,SPP-N,2021-06-16,2021-06-17,2021-06-16,167,96.83,2,5.0
HW_NERC14_Event89,14,SPP-N,2021-07-23,2021-07-23,2021-07-23,204,95.95,1,1.0
HW_NERC14_Event90,14,SPP-N,2021-07-26,2021-07-29,2021-07-27,208,101.1,4,3.0
HW_NERC14_Event91,14,SPP-N,2021-08-08,2021-08-10,2021-08-09,221,97.93,3,4.0
HW_NERC14_Event92,14,SPP-N,2021-08-16,2021-08-17,2021-08-16,228,97.38,2,2.0
HW_NERC14_Event93,14,SPP-N,2021-08-24,2021-08-24,2021-08-24,236,95.85,1,7.0
HW_NERC14_Event94,14,SPP-N,2022-06-19,2022-06-19,2022-06-19,170,95.85,1,1.0
HW_NERC14_Event95,14,SPP-N,2022-07-14,2022-07-23,2022-07-18,199,99.1,10,8.0
HW_NERC14_Event96,14,SPP-N,2022-08-01,2022-08-05,2022-08-03,215,99.29,5,8.0
HW_NERC14_Event97,14,SPP-N,2022-08-11,2022-08-13,2022-08-12,224,96.75,3,1.0
HW_NERC14_Event98,14,SPP-N,2022-09-01,2022-09-01,2022-09-01,244,96.2,1,4.0
HW_NERC14_Event99,14,SPP-N,2022-09-06,2022-09-07,2022-09-06,249,98.15,2,3.0
HW_NERC14_Event100,14,SPP-N,2023-07-24,2023-07-28,2023-07-26,207,100.46,5,10.0
HW_NERC14_Event101,14,SPP-N,2023-08-17,2023-08-24,2023-08-20,232,102.14,8,6.0
HW_NERC14_Event102,14,SPP-N,2023-09-01,2023-09-04,2023-09-02,245,100.51,4,3.0
HW_NERC14_Event103,14,SPP-N,2024-07-14,2024-07-14,2024-07-14,196,96.88,1,11.0
HW_NERC14_Event104,14,SPP-N,2024-07-29,2024-08-03,2024-07-31,213,97.27,6,11.0
HW_NERC14_Event105,14,SPP-N,2024-08-25,2024-08-25,2024-08-25,238,96.89,1,4.0
HW_NERC15_Event1,15,SPP-S,1980-06-26,1980-07-03,1980-06-29,181,101.77,8,4.0
HW_NERC15_Event2,15,SPP-S,1980-07-05,1980-07-20,1980-07-12,194,103.58,16,7.0
HW_NERC15_Event3,15,SPP-S,1980-07-29,1980-08-03,1980-07-31,213,103.31,6,6.0
HW_NERC15_Event4,15,SPP-S,1980-08-06,1980-08-10,1980-08-08,221,100.62,5,6.0
HW_NERC15_Event5,15,SPP-S,1983-08-16,1983-08-17,1983-08-16,228,99.88,2,3.0
HW_NERC15_Event6,15,SPP-S,1983-08-25,1983-08-26,1983-08-25,237,99.39,2,2.0
HW_NERC15_Event7,15,SPP-S,1984-08-28,1984-08-30,1984-08-29,242,101.72,3,3.0
HW_NERC15_Event8,15,SPP-S,1986-07-26,1986-07-30,1986-07-28,209,102.0,5,5.0
HW_NERC15_Event9,15,SPP-S,1987-07-31,1987-08-03,1987-08-01,213,100.89,4,5.0
HW_NERC15_Event10,15,SPP-S,1987-08-20,1987-08-21,1987-08-20,232,100.93,2,3.0
HW_NERC15_Event11,15,SPP-S,1988-07-14,1988-07-15,1988-07-14,196,99.55,2,6.0
HW_NERC15_Event12,15,SPP-S,1988-08-07,1988-08-08,1988-08-07,220,99.55,2,4.0
HW_NERC15_Event13,15,SPP-S,1988-08-14,1988-08-17,1988-08-15,228,101.11,4,5.0
HW_NERC15_Event14,15,SPP-S,1990-07-02,1990-07-04,1990-07-03,184,99.63,3,4.0
HW_NERC15_Event15,15,SPP-S,1990-08-25,1990-09-01,1990-08-28,240,102.2,8,7.0
HW_NERC15_Event16,15,SPP-S,1994-08-27,1994-08-27,1994-08-27,239,99.11,1,2.0
HW_NERC15_Event17,15,SPP-S,1995-07-27,1995-07-28,1995-07-27,208,99.5,2,7.0
HW_NERC15_Event18,15,SPP-S,1996-06-20,1996-06-20,1996-06-20,172,99.26,1,4.0
HW_NERC15_Event19,15,SPP-S,1996-07-06,1996-07-06,1996-07-06,188,99.48,1,3.0
HW_NERC15_Event20,15,SPP-S,1996-07-18,1996-07-20,1996-07-19,201,99.71,3,5.0
HW_NERC15_Event21,15,SPP-S,1996-08-05,1996-08-06,1996-08-05,218,99.68,2,4.0
HW_NERC15_Event22,15,SPP-S,1997-07-24,1997-07-27,1997-07-25,206,101.13,4,4.0
HW_NERC15_Event23,15,SPP-S,1998-06-26,1998-06-29,1998-06-27,178,99.89,4,7.0
HW_NERC15_Event24,15,SPP-S,1998-07-18,1998-07-21,1998-07-19,200,102.17,4,10.0
HW_NERC15_Event25,15,SPP-S,1998-08-23,1998-08-24,1998-08-23,235,100.23,2,4.0
HW_NERC15_Event26,15,SPP-S,1998-09-04,1998-09-06,1998-09-05,248,101.56,3,5.0
HW_NERC15_Event27,15,SPP-S,1999-07-28,1999-07-30,1999-07-29,210,100.46,3,9.0
HW_NERC15_Event28,15,SPP-S,2000-07-10,2000-07-10,2000-07-10,192,98.95,1,2.0
HW_NERC15_Event29,15,SPP-S,2000-07-15,2000-07-16,2000-07-15,197,100.12,2,7.0
HW_NERC15_Event30,15,SPP-S,2000-08-03,2000-08-17,2000-08-10,223,102.48,15,7.0
HW_NERC15_Event31,15,SPP-S,2000-08-22,2000-09-04,2000-08-28,241,103.79,14,4.0
HW_NERC15_Event32,15,SPP-S,2001-07-07,2001-07-09,2001-07-08,189,100.07,3,4.0
HW_NERC15_Event33,15,SPP-S,2001-07-20,2001-07-23,2001-07-21,202,100.96,4,7.0
HW_NERC15_Event34,15,SPP-S,2001-07-31,2001-08-01,2001-07-31,212,99.36,2,5.0
HW_NERC15_Event35,15,SPP-S,2002-07-26,2002-07-27,2002-07-26,207,100.33,2,2.0
HW_NERC15_Event36,15,SPP-S,2002-08-02,2002-08-04,2002-08-03,215,99.53,3,5.0
HW_NERC15_Event37,15,SPP-S,2003-07-14,2003-07-21,2003-07-17,198,100.01,8,4.0
HW_NERC15_Event38,15,SPP-S,2003-07-27,2003-07-27,2003-07-27,208,99.12,1,3.0
HW_NERC15_Event39,15,SPP-S,2003-08-17,2003-08-26,2003-08-21,233,102.1,10,6.0
HW_NERC15_Event40,15,SPP-S,2005-07-20,2005-07-25,2005-07-22,203,102.65,6,7.0
HW_NERC15_Event41,15,SPP-S,2005-08-02,2005-08-03,2005-08-02,214,99.5,2,6.0
HW_NERC15_Event42,15,SPP-S,2006-07-13,2006-07-21,2006-07-17,198,106.38,9,13.0
HW_NERC15_Event43,15,SPP-S,2006-07-25,2006-07-26,2006-07-25,206,100.65,2,5.0
HW_NERC15_Event44,15,SPP-S,2006-07-30,2006-08-02,2006-07-31,212,102.25,4,7.0
HW_NERC15_Event45,15,SPP-S,2006-08-05,2006-08-11,2006-08-08,220,101.32,7,5.0
HW_NERC15_Event46,15,SPP-S,2007-08-10,2007-08-16,2007-08-13,225,102.26,7,6.0
HW_NERC15_Event47,15,SPP-S,2008-08-02,2008-08-05,2008-08-03,216,101.77,4,7.0
HW_NERC15_Event48,15,SPP-S,2009-08-08,2009-08-09,2009-08-08,220,99.51,2,2.0
HW_NERC15_Event49,15,SPP-S,2010-08-02,2010-08-04,2010-08-03,215,101.1,3,6.0
HW_NERC15_Event50,15,SPP-S,2010-08-09,2010-08-13,2010-08-11,223,101.07,5,6.0
HW_NERC15_Event51,15,SPP-S,2011-06-30,2011-07-01,2011-06-30,181,99.6,2,4.0
HW_NERC15_Event52,15,SPP-S,2011-07-09,2011-08-09,2011-07-24,205,107.05,32,6.0
HW_NERC15_Event53,15,SPP-S,2011-08-17,2011-08-20,2011-08-18,230,101.91,4,3.0
HW_NERC15_Event54,15,SPP-S,2011-08-22,2011-09-02,2011-08-27,239,104.36,12,2.0
HW_NERC15_Event55,15,SPP-S,2012-06-24,2012-07-07,2012-06-30,182,105.32,14,9.0
HW_NERC15_Event56,15,SPP-S,2012-07-17,2012-08-09,2012-07-28,210,106.79,24,4.0
HW_NERC15_Event57,15,SPP-S,2012-09-03,2012-09-04,2012-09-03,247,99.81,2,1.0
HW_NERC15_Event58,15,SPP-S,2013-06-26,2013-06-27,2013-06-26,177,99.27,2,6.0
HW_NERC15_Event59,15,SPP-S,2013-08-30,2013-08-31,2013-08-30,242,100.43,2,2.0
HW_NERC15_Event60,15,SPP-S,2014-07-26,2014-07-26,2014-07-26,207,99.98,1,1.0
HW_NERC15_Event61,15,SPP-S,2014-08-20,2014-08-25,2014-08-22,234,100.84,6,4.0
HW_NERC15_Event62,15,SPP-S,2016-07-21,2016-07-23,2016-07-22,204,100.57,3,9.0
HW_NERC15_Event63,15,SPP-S,2017-07-20,2017-07-23,2017-07-21,202,101.54,4,8.0
HW_NERC15_Event64,15,SPP-S,2018-06-27,2018-06-30,2018-06-28,179,101.57,4,5.0
HW_NERC15_Event65,15,SPP-S,2018-07-03,2018-07-04,2018-07-03,184,99.38,2,6.0
HW_NERC15_Event66,15,SPP-S,2018-07-18,2018-07-22,2018-07-20,201,104.62,5,5.0
HW_NERC15_Event67,15,SPP-S,2018-08-04,2018-08-06,2018-08-05,217,99.97,3,6.0
HW_NERC15_Event68,15,SPP-S,2018-08-26,2018-08-27,2018-08-26,238,99.56,2,5.0
HW_NERC15_Event69,15,SPP-S,2019-08-19,2019-08-19,2019-08-19,231,99.22,1,4.0
HW_NERC15_Event70,15,SPP-S,2021-08-24,2021-08-25,2021-08-24,236,99.6,2,7.0
HW_NERC15_Event71,15,SPP-S,2022-06-13,2022-06-13,2022-06-13,164,99.09,1,5.0
HW_NERC15_Event72,15,SPP-S,2022-07-15,2022-07-23,2022-07-19,200,101.71,9,10.0
HW_NERC15_Event73,15,SPP-S,2022-08-02,2022-08-07,2022-08-04,216,100.76,6,8.0
HW_NERC15_Event74,15,SPP-S,2023-06-28,2023-06-29,2023-06-28,179,101.07,2,4.0
HW_NERC15_Event75,15,SPP-S,2023-07-12,2023-07-13,2023-07-12,193,99.39,2,3.0
HW_NERC15_Event76,15,SPP-S,2023-07-18,2023-07-19,2023-07-18,199,101.04,2,7.0
HW_NERC15_Event77,15,SPP-S,2023-07-24,2023-08-06,2023-07-30,211,104.8,14,3.0
HW_NERC15_Event78,15,SPP-S,2023-08-11,2023-08-12,2023-08-11,223,101.12,2,4.0
HW_NERC15_Event79,15,SPP-S,2023-08-18,2023-08-25,2023-08-21,233,108.0,8,7.0
HW_NERC15_Event80,15,SPP-S,2023-09-03,2023-09-05,2023-09-04,247,100.92,3,9.0
