NERC_ID,start_date,end_date,duration,centroid_date,lowest_temperature
Maritimes,2016-02-13,2016-02-14,2,2016-02-13,247.145411704976
Maritimes,2016-12-16,2016-12-16,1,2016-12-16,247.004895689098
Maritimes,2017-01-08,2017-01-09,2,2017-01-08,246.964474291517
Maritimes,2017-02-10,2017-02-11,2,2017-02-10,247.075396012185
Maritimes,2017-12-27,2018-01-02,7,2017-12-30,244.079431367119
Maritimes,2018-01-06,2018-01-07,2,2018-01-06,244.992393612111
Maritimes,2019-01-17,2019-01-19,3,2019-01-18,245.510705714022
Maritimes,2019-01-28,2019-01-28,1,2019-01-28,247.476160343395
Maritimes,2019-02-01,2019-02-02,2,2019-02-01,246.925364165051
Maritimes,2019-02-19,2019-02-19,1,2019-02-19,248.354747530693
Maritimes,2019-02-27,2019-02-27,1,2019-02-27,247.364996769131
Maritimes,2020-02-15,2020-02-15,1,2020-02-15,247.248266408197
Maritimes,2020-02-20,2020-02-20,1,2020-02-20,247.815817409766
Maritimes,2022-01-10,2022-01-12,3,2022-01-11,245.00996538355
Maritimes,2022-01-20,2022-01-23,4,2022-01-21,245.596579433213
Maritimes,2022-01-25,2022-01-28,4,2022-01-26,246.629592910551
Maritimes,2022-02-01,2022-02-01,1,2022-02-01,248.201128034709
Maritimes,2022-02-15,2022-02-15,1,2022-02-15,247.748393796732
Maritimes,2023-02-02,2023-02-05,4,2023-02-03,240.200163389643
Maritimes,2023-02-26,2023-02-26,1,2023-02-26,247.884047355303
MISO-N,1980-01-31,1980-02-01,2,1980-01-31,253.931903774009
MISO-N,1980-02-17,1980-02-17,1,1980-02-17,253.906124817752
MISO-N,1980-03-01,1980-03-02,2,1980-03-01,252.304231762657
MISO-N,1981-01-04,1981-01-04,1,1981-01-04,254.521905201791
MISO-N,1981-01-09,1981-01-11,3,1981-01-10,251.858719895651
MISO-N,1981-02-03,1981-02-04,2,1981-02-03,253.549009795818
MISO-N,1981-02-11,1981-02-13,3,1981-02-12,250.105003237103
MISO-N,1981-12-18,1981-12-19,2,1981-12-18,253.135940151687
MISO-N,1982-01-07,1982-01-18,12,1982-01-12,243.832581483426
MISO-N,1982-01-24,1982-01-26,3,1982-01-25,250.237178507433
MISO-N,1982-02-01,1982-02-01,1,1982-02-01,254.422431151922
MISO-N,1982-02-03,1982-02-11,9,1982-02-07,249.075314178147
MISO-N,1983-12-17,1983-12-31,15,1983-12-24,242.416074939892
MISO-N,1984-01-11,1984-01-11,1,1984-01-11,254.744961111175
MISO-N,1984-01-16,1984-01-22,7,1984-01-19,243.284105691629
MISO-N,1984-02-06,1984-02-07,2,1984-02-06,251.858621849308
MISO-N,1985-01-19,1985-01-22,4,1985-01-20,244.354903939797
MISO-N,1985-01-25,1985-01-27,3,1985-01-26,253.319070305843
MISO-N,1985-01-31,1985-02-08,9,1985-02-04,247.622877746933
MISO-N,1985-02-14,1985-02-16,3,1985-02-15,252.566514446322
MISO-N,1985-12-13,1985-12-15,3,1985-12-14,252.812961307017
MISO-N,1985-12-17,1985-12-20,4,1985-12-18,251.32108666229
MISO-N,1985-12-24,1985-12-27,4,1985-12-25,249.806698425658
MISO-N,1986-01-06,1986-01-08,3,1986-01-07,252.508682631761
MISO-N,1986-01-27,1986-01-28,2,1986-01-27,251.23196299788
MISO-N,1986-02-10,1986-02-14,5,1986-02-12,251.622556404991
MISO-N,1987-01-23,1987-01-25,3,1987-01-24,251.819364408452
MISO-N,1988-01-04,1988-01-10,7,1988-01-07,248.091275451061
MISO-N,1988-01-26,1988-01-27,2,1988-01-26,252.903795144215
MISO-N,1988-02-05,1988-02-07,3,1988-02-06,250.492315034576
MISO-N,1988-02-11,1988-02-12,2,1988-02-11,253.241738815479
MISO-N,1989-02-04,1989-02-10,7,1989-02-07,252.373965987492
MISO-N,1989-12-14,1989-12-24,11,1989-12-19,243.498202372552
MISO-N,1990-12-23,1990-12-26,4,1990-12-24,252.131698450483
MISO-N,1990-12-31,1990-12-31,1,1990-12-31,254.369387406461
MISO-N,1991-01-22,1991-01-22,1,1991-01-22,254.670314785971
MISO-N,1992-01-16,1992-01-17,2,1992-01-16,254.178539633949
MISO-N,1993-02-17,1993-02-19,3,1993-02-18,251.068068663658
MISO-N,1993-02-24,1993-02-24,1,1993-02-24,254.059405815906
MISO-N,1994-01-08,1994-01-08,1,1994-01-08,252.722569711779
MISO-N,1994-01-14,1994-01-21,8,1994-01-17,242.556298591406
MISO-N,1994-01-30,1994-02-03,5,1994-02-01,252.253106239382
MISO-N,1994-02-08,1994-02-10,3,1994-02-09,252.921243634976
MISO-N,1995-01-04,1995-01-04,1,1995-01-04,254.460916529427
MISO-N,1995-02-07,1995-02-07,1,1995-02-07,254.712155389975
MISO-N,1995-02-12,1995-02-13,2,1995-02-12,252.357766787954
MISO-N,1995-12-10,1995-12-10,1,1995-12-10,253.060004764399
MISO-N,1996-01-06,1996-01-07,2,1996-01-06,253.059654298836
MISO-N,1996-01-19,1996-01-20,2,1996-01-19,253.031467795906
MISO-N,1996-01-29,1996-02-05,8,1996-02-01,242.800342353657
MISO-N,1996-03-08,1996-03-08,1,1996-03-08,253.76617872917
MISO-N,1996-12-19,1996-12-19,1,1996-12-19,254.250891506671
MISO-N,1997-01-11,1997-01-18,8,1997-01-14,246.325609159376
MISO-N,1997-01-27,1997-01-29,3,1997-01-28,253.053369370502
MISO-N,1999-01-03,1999-01-11,9,1999-01-07,248.308449365008
MISO-N,2000-12-13,2000-12-13,1,2000-12-13,254.534878270242
MISO-N,2000-12-18,2000-12-27,10,2000-12-22,248.283943007632
MISO-N,2000-12-31,2001-01-02,3,2001-01-01,252.566563307747
MISO-N,2003-01-22,2003-01-24,3,2003-01-23,252.67662056212
MISO-N,2004-01-28,2004-01-31,4,2004-01-29,249.183188827759
MISO-N,2004-12-23,2004-12-25,3,2004-12-24,253.16859953612
MISO-N,2005-01-15,2005-01-17,3,2005-01-16,252.799727195623
MISO-N,2006-02-18,2006-02-19,2,2006-02-18,253.76358379456
MISO-N,2007-02-03,2007-02-10,8,2007-02-06,250.255323068145
MISO-N,2007-02-15,2007-02-16,2,2007-02-15,251.669419859686
MISO-N,2008-01-19,2008-01-21,3,2008-01-20,251.489181836348
MISO-N,2008-01-24,2008-01-24,1,2008-01-24,253.101862266887
MISO-N,2008-02-10,2008-02-12,3,2008-02-11,251.759955224736
MISO-N,2008-02-19,2008-02-20,2,2008-02-19,251.704570586266
MISO-N,2008-12-21,2008-12-23,3,2008-12-22,250.647821546001
MISO-N,2009-01-13,2009-01-17,5,2009-01-15,246.587270385774
MISO-N,2009-01-24,2009-01-26,3,2009-01-25,251.364080631036
MISO-N,2009-02-03,2009-02-04,2,2009-02-03,251.128111320105
MISO-N,2010-01-01,2010-01-05,5,2010-01-03,250.664486538237
MISO-N,2010-01-07,2010-01-10,4,2010-01-08,251.047106157961
MISO-N,2011-01-20,2011-01-22,3,2011-01-21,251.142862408447
MISO-N,2011-02-02,2011-02-03,2,2011-02-02,253.097255606477
MISO-N,2011-02-08,2011-02-11,4,2011-02-09,247.542331996551
MISO-N,2013-01-22,2013-01-23,2,2013-01-22,253.766690923944
MISO-N,2013-02-01,2013-02-01,1,2013-02-01,254.191272775147
MISO-N,2013-12-11,2013-12-11,1,2013-12-11,254.43170107158
MISO-N,2013-12-31,2013-12-31,1,2013-12-31,254.761124075929
MISO-N,2014-01-02,2014-01-02,1,2014-01-02,254.322897320531
MISO-N,2014-01-05,2014-01-08,4,2014-01-06,245.557444200218
MISO-N,2014-01-22,2014-01-30,9,2014-01-26,247.445161677992
MISO-N,2014-02-05,2014-02-12,8,2014-02-08,248.702112856206
MISO-N,2014-02-25,2014-03-04,8,2014-02-28,249.906621547054
MISO-N,2015-01-06,2015-01-10,5,2015-01-08,250.65424211126
MISO-N,2015-02-13,2015-02-20,8,2015-02-16,249.255239261351
MISO-N,2015-02-22,2015-02-28,7,2015-02-25,251.134590688106
MISO-N,2015-03-05,2015-03-05,1,2015-03-05,253.428384498116
MISO-N,2016-01-12,2016-01-12,1,2016-01-12,254.721578299271
MISO-N,2016-01-17,2016-01-19,3,2016-01-18,251.868382627486
MISO-N,2016-12-18,2016-12-19,2,2016-12-18,254.447996818188
MISO-N,2017-01-05,2017-01-08,4,2017-01-06,252.460759447537
MISO-N,2017-12-27,2017-12-27,1,2017-12-27,254.165280481034
MISO-N,2017-12-30,2018-01-06,8,2018-01-02,250.166364186123
MISO-N,2018-01-13,2018-01-16,4,2018-01-14,253.479062476208
MISO-N,2019-01-25,2019-01-26,2,2019-01-25,251.798752004775
MISO-N,2019-01-28,2019-02-01,5,2019-01-30,244.746653348559
MISO-N,2019-02-09,2019-02-09,1,2019-02-09,254.696317889192
MISO-N,2019-03-04,2019-03-05,2,2019-03-04,252.094675235215
MISO-N,2020-02-14,2020-02-14,1,2020-02-14,253.698455069982
MISO-N,2021-02-06,2021-02-19,14,2021-02-12,249.478233981733
MISO-N,2022-01-07,2022-01-07,1,2022-01-07,254.413506237287
MISO-N,2022-01-20,2022-01-21,2,2022-01-20,253.603340153487
MISO-N,2022-01-25,2022-01-26,2,2022-01-25,253.750399708929
MISO-N,2022-02-04,2022-02-05,2,2022-02-04,253.304969287989
MISO-N,2022-12-22,2022-12-25,4,2022-12-23,249.283045428443
MISO-N,2024-01-14,2024-01-21,8,2024-01-17,247.124131462083
MISO-S,1980-01-31,1980-02-02,3,1980-02-01,265.531547312782
MISO-S,1980-02-10,1980-02-12,3,1980-02-11,267.046823234665
MISO-S,1980-02-17,1980-02-17,1,1980-02-17,268.607134668405
MISO-S,1980-03-01,1980-03-03,3,1980-03-02,264.964718441632
MISO-S,1980-12-20,1980-12-22,3,1980-12-21,265.658855583828
MISO-S,1980-12-26,1980-12-26,1,1980-12-26,268.417097826746
MISO-S,1981-01-11,1981-01-13,3,1981-01-12,267.42538815498
MISO-S,1981-01-16,1981-01-18,3,1981-01-17,267.970490834263
MISO-S,1981-02-03,1981-02-03,1,1981-02-03,268.83595100548
MISO-S,1981-02-11,1981-02-13,3,1981-02-12,264.738380753748
MISO-S,1981-12-18,1981-12-20,3,1981-12-19,266.194794376578
MISO-S,1982-01-09,1982-01-18,10,1982-01-13,259.405879673801
MISO-S,1982-02-05,1982-02-07,3,1982-02-06,268.33392021787
MISO-S,1982-12-13,1982-12-13,1,1982-12-13,269.240051937811
MISO-S,1983-12-19,1984-01-01,14,1983-12-25,257.037665180847
MISO-S,1984-01-11,1984-01-12,2,1984-01-11,268.124268396706
MISO-S,1984-01-18,1984-01-22,5,1984-01-20,262.063793837691
MISO-S,1984-02-06,1984-02-07,2,1984-02-06,267.971237549917
MISO-S,1984-12-07,1984-12-07,1,1984-12-07,268.962254103678
MISO-S,1985-01-04,1985-01-05,2,1985-01-04,268.12614044263
MISO-S,1985-01-12,1985-01-14,3,1985-01-13,267.724206038433
MISO-S,1985-01-19,1985-01-23,5,1985-01-21,257.798852512109
MISO-S,1985-01-26,1985-01-27,2,1985-01-26,268.676235865937
MISO-S,1985-02-01,1985-02-09,9,1985-02-05,259.303486702358
MISO-S,1985-02-12,1985-02-13,2,1985-02-12,268.700923249998
MISO-S,1985-12-03,1985-12-03,1,1985-12-03,269.05992298321
MISO-S,1985-12-14,1985-12-15,2,1985-12-14,267.963968352846
MISO-S,1985-12-20,1985-12-20,1,1985-12-20,268.162262609446
MISO-S,1985-12-25,1985-12-26,2,1985-12-25,266.334975425559
MISO-S,1986-01-27,1986-01-28,2,1986-01-27,267.791765932123
MISO-S,1986-02-11,1986-02-12,2,1986-02-11,266.622491939281
MISO-S,1988-01-06,1988-01-15,10,1988-01-10,261.560556818454
MISO-S,1988-01-26,1988-01-26,1,1988-01-26,269.103319058307
MISO-S,1988-02-06,1988-02-07,2,1988-02-06,267.116982987499
MISO-S,1988-02-11,1988-02-12,2,1988-02-11,267.407664178668
MISO-S,1989-02-05,1989-02-09,5,1989-02-07,266.811229318662
MISO-S,1989-02-23,1989-02-24,2,1989-02-23,268.358087550644
MISO-S,1989-03-06,1989-03-08,3,1989-03-07,267.691536399162
MISO-S,1989-12-13,1989-12-25,13,1989-12-19,254.954210609628
MISO-S,1990-12-24,1990-12-25,2,1990-12-24,267.156787683494
MISO-S,1992-01-15,1992-01-17,3,1992-01-16,268.314344871712
MISO-S,1992-01-19,1992-01-20,2,1992-01-19,268.928381369678
MISO-S,1993-03-14,1993-03-14,1,1993-03-14,268.821240660605
MISO-S,1994-01-08,1994-01-08,1,1994-01-08,268.986428458608
MISO-S,1994-01-15,1994-01-21,7,1994-01-18,263.28623502412
MISO-S,1994-02-01,1994-02-01,1,1994-02-01,268.617947730015
MISO-S,1995-01-05,1995-01-05,1,1995-01-05,269.064762674798
MISO-S,1995-12-09,1995-12-11,3,1995-12-10,265.805676044393
MISO-S,1996-01-07,1996-01-09,3,1996-01-08,264.578441696003
MISO-S,1996-01-19,1996-01-20,2,1996-01-19,264.442652620838
MISO-S,1996-02-01,1996-02-06,6,1996-02-03,257.408858963857
MISO-S,1996-03-08,1996-03-10,3,1996-03-09,266.777453847139
MISO-S,1996-12-18,1996-12-20,3,1996-12-19,265.143940041096
MISO-S,1997-01-10,1997-01-19,10,1997-01-14,261.663835272962
MISO-S,1997-01-29,1997-01-29,1,1997-01-29,267.694360677253
MISO-S,1998-03-11,1998-03-11,1,1998-03-11,268.287862656816
MISO-S,1998-12-23,1998-12-26,4,1998-12-24,266.25468427889
MISO-S,1999-01-03,1999-01-05,3,1999-01-04,264.005844752699
MISO-S,1999-01-10,1999-01-10,1,1999-01-10,268.72936863158
MISO-S,2000-01-26,2000-01-27,2,2000-01-26,269.019292760779
MISO-S,2000-01-29,2000-02-01,4,2000-01-30,266.202920166623
MISO-S,2000-12-13,2000-12-14,2,2000-12-13,266.994438871415
MISO-S,2000-12-16,2000-12-24,9,2000-12-20,263.331713225262
MISO-S,2000-12-28,2001-01-05,9,2001-01-01,260.741054162402
MISO-S,2001-01-21,2001-01-21,1,2001-01-21,268.956089970153
MISO-S,2002-01-01,2002-01-04,4,2002-01-02,267.582081473559
MISO-S,2002-03-04,2002-03-04,1,2002-03-04,267.684924352672
MISO-S,2003-01-17,2003-01-18,2,2003-01-17,267.320342264735
MISO-S,2003-01-23,2003-01-26,4,2003-01-24,265.261279620085
MISO-S,2004-01-06,2004-01-07,2,2004-01-06,268.566099729853
MISO-S,2004-01-20,2004-01-20,1,2004-01-20,268.072844720351
MISO-S,2004-01-28,2004-01-28,1,2004-01-28,269.213677986608
MISO-S,2004-12-23,2004-12-27,5,2004-12-25,260.970634400479
MISO-S,2005-01-16,2005-01-18,3,2005-01-17,267.564002161067
MISO-S,2005-12-10,2005-12-10,1,2005-12-10,268.862909380258
MISO-S,2006-02-19,2006-02-20,2,2006-02-19,267.392069599832
MISO-S,2006-12-02,2006-12-04,3,2006-12-03,268.718094862487
MISO-S,2006-12-08,2006-12-09,2,2006-12-08,268.189451650758
MISO-S,2007-01-17,2007-01-17,1,2007-01-17,269.246643632051
MISO-S,2007-01-30,2007-01-30,1,2007-01-30,269.018204515989
MISO-S,2007-02-15,2007-02-17,3,2007-02-16,267.791399889588
MISO-S,2008-01-02,2008-01-03,2,2008-01-02,266.617996153989
MISO-S,2008-01-19,2008-01-20,2,2008-01-19,267.878776918924
MISO-S,2008-12-22,2008-12-22,1,2008-12-22,266.942049686941
MISO-S,2009-01-14,2009-01-17,4,2009-01-15,266.211756940095
MISO-S,2009-03-02,2009-03-02,1,2009-03-02,268.91289485279
MISO-S,2010-01-02,2010-01-12,11,2010-01-07,260.037462565344
MISO-S,2010-01-30,2010-02-01,3,2010-01-31,267.215710006768
MISO-S,2010-02-10,2010-02-11,2,2010-02-10,268.505090712787
MISO-S,2010-02-14,2010-02-17,4,2010-02-15,267.140137645562
MISO-S,2010-12-13,2010-12-14,2,2010-12-13,267.175039683008
MISO-S,2010-12-27,2010-12-27,1,2010-12-27,269.069858559881
MISO-S,2011-01-11,2011-01-14,4,2011-01-12,265.370768789474
MISO-S,2011-01-21,2011-01-22,2,2011-01-21,268.838929582353
MISO-S,2011-02-02,2011-02-05,4,2011-02-03,265.48288690329
MISO-S,2011-02-09,2011-02-12,4,2011-02-10,265.025922984106
MISO-S,2012-02-12,2012-02-12,1,2012-02-12,268.568269051744
MISO-S,2013-12-07,2013-12-12,6,2013-12-09,265.047624716374
MISO-S,2014-01-03,2014-01-08,6,2014-01-05,262.016798621254
MISO-S,2014-01-22,2014-01-25,4,2014-01-23,265.586272317553
MISO-S,2014-01-27,2014-01-30,4,2014-01-28,263.316201051054
MISO-S,2014-02-05,2014-02-08,4,2014-02-06,265.905228927032
MISO-S,2014-02-11,2014-02-13,3,2014-02-12,266.743662899768
MISO-S,2014-03-03,2014-03-05,3,2014-03-04,264.191307119677
MISO-S,2015-01-06,2015-01-10,5,2015-01-08,264.304449442238
MISO-S,2015-02-16,2015-02-19,4,2015-02-17,264.563945641715
MISO-S,2015-02-23,2015-02-28,6,2015-02-25,267.06938578658
MISO-S,2015-03-05,2015-03-07,3,2015-03-06,264.686094250627
MISO-S,2016-12-19,2016-12-20,2,2016-12-19,266.112076801663
MISO-S,2017-01-06,2017-01-08,3,2017-01-07,265.22298987226
MISO-S,2017-12-27,2017-12-28,2,2017-12-27,268.161053701316
MISO-S,2017-12-31,2018-01-06,7,2018-01-03,261.646349445735
MISO-S,2018-01-13,2018-01-19,7,2018-01-16,260.381471195057
MISO-S,2019-01-30,2019-01-30,1,2019-01-30,266.784607283481
MISO-S,2019-03-05,2019-03-05,1,2019-03-05,267.228831897071
MISO-S,2019-11-13,2019-11-13,1,2019-11-13,268.055720178927
MISO-S,2020-01-20,2020-01-21,2,2020-01-20,268.693904547861
MISO-S,2021-02-13,2021-02-21,9,2021-02-17,257.017572345067
MISO-S,2022-01-20,2022-01-23,4,2022-01-21,264.433942446189
MISO-S,2022-02-04,2022-02-07,4,2022-02-05,265.017190102809
MISO-S,2022-12-22,2022-12-27,6,2022-12-24,260.846396041231
MISO-S,2024-01-13,2024-01-21,9,2024-01-17,260.325137709017
NYISO,1980-01-31,1980-02-04,5,1980-02-02,253.841002375521
NYISO,1980-02-28,1980-03-03,5,1980-03-01,249.794558922729
NYISO,1980-12-20,1980-12-21,2,1980-12-20,255.419122812666
NYISO,1980-12-25,1980-12-26,2,1980-12-25,250.625952765539
NYISO,1981-01-02,1981-01-13,12,1981-01-07,246.971824933541
NYISO,1981-02-04,1981-02-05,2,1981-02-04,252.962735403463
NYISO,1982-01-10,1982-01-13,4,1982-01-11,248.876202320176
NYISO,1982-01-16,1982-01-28,13,1982-01-22,248.822591175848
NYISO,1982-02-11,1982-02-11,1,1982-02-11,255.125217053158
NYISO,1982-02-25,1982-02-26,2,1982-02-25,253.282645097642
NYISO,1983-01-18,1983-01-20,3,1983-01-19,251.442918183658
NYISO,1983-02-10,1983-02-11,2,1983-02-10,255.297936080168
NYISO,1983-12-24,1983-12-27,4,1983-12-25,251.31724095401
NYISO,1984-01-12,1984-01-12,1,1984-01-12,253.808883984283
NYISO,1984-01-16,1984-01-16,1,1984-01-16,255.773297527281
NYISO,1984-01-19,1984-01-23,5,1984-01-21,248.244912500498
NYISO,1984-02-01,1984-02-01,1,1984-02-01,255.377848961639
NYISO,1984-02-08,1984-02-08,1,1984-02-08,255.7385319557
NYISO,1984-03-08,1984-03-12,5,1984-03-10,251.711973437706
NYISO,1985-01-16,1985-01-16,1,1985-01-16,254.618822699831
NYISO,1985-01-20,1985-01-22,3,1985-01-21,251.467878877565
NYISO,1985-02-04,1985-02-04,1,1985-02-04,254.07282996897
NYISO,1985-02-07,1985-02-10,4,1985-02-08,251.348719461641
NYISO,1985-12-26,1985-12-26,1,1985-12-26,255.891221289082
NYISO,1986-01-07,1986-01-08,2,1986-01-07,254.339522564765
NYISO,1986-01-14,1986-01-15,2,1986-01-14,251.587886798267
NYISO,1986-01-29,1986-01-29,1,1986-01-29,255.450072613977
NYISO,1986-02-13,1986-02-13,1,1986-02-13,254.736590282058
NYISO,1986-02-26,1986-02-28,3,1986-02-27,254.064347252245
NYISO,1986-03-08,1986-03-08,1,1986-03-08,253.759957219161
NYISO,1987-01-24,1987-01-28,5,1987-01-26,251.409311557342
NYISO,1987-02-13,1987-02-18,6,1987-02-15,247.880057170409
NYISO,1987-12-30,1987-12-30,1,1987-12-30,255.653282931511
NYISO,1988-01-06,1988-01-07,2,1988-01-06,254.200961480381
NYISO,1988-01-13,1988-01-15,3,1988-01-14,251.816947638124
NYISO,1988-02-06,1988-02-07,2,1988-02-06,252.678512335231
NYISO,1989-01-05,1989-01-05,1,1989-01-05,254.475693402966
NYISO,1989-03-07,1989-03-08,2,1989-03-07,254.869716971905
NYISO,1989-12-21,1989-12-28,8,1989-12-24,250.447694126584
NYISO,1990-02-26,1990-02-26,1,1990-02-26,255.494926538225
NYISO,1991-01-22,1991-01-22,1,1991-01-22,254.727064898709
NYISO,1992-01-16,1992-01-19,4,1992-01-17,254.861312007304
NYISO,1993-02-01,1993-02-03,3,1993-02-02,254.182224680274
NYISO,1993-02-06,1993-02-08,3,1993-02-07,253.59561664505
NYISO,1993-02-19,1993-02-20,2,1993-02-19,254.136317107123
NYISO,1993-02-25,1993-02-27,3,1993-02-26,254.008301185231
NYISO,1993-03-15,1993-03-15,1,1993-03-15,255.679866287074
NYISO,1993-03-18,1993-03-19,2,1993-03-18,254.581459787851
NYISO,1993-12-26,1993-12-28,3,1993-12-27,253.194217305351
NYISO,1994-01-06,1994-01-06,1,1994-01-06,255.319906966815
NYISO,1994-01-09,1994-01-10,2,1994-01-09,253.301372732945
NYISO,1994-01-15,1994-01-22,8,1994-01-18,245.678775202444
NYISO,1994-01-26,1994-01-27,2,1994-01-26,253.08329864107
NYISO,1994-01-30,1994-02-03,5,1994-02-01,252.919419396331
NYISO,1994-02-07,1994-02-11,5,1994-02-09,251.139319356164
NYISO,1994-02-15,1994-02-15,1,1994-02-15,255.866600263998
NYISO,1994-02-26,1994-03-01,4,1994-02-27,250.97149325441
NYISO,1995-02-05,1995-02-08,4,1995-02-06,249.552050860216
NYISO,1995-02-13,1995-02-13,1,1995-02-13,254.660891670423
NYISO,1996-01-04,1996-01-08,5,1996-01-06,249.887741326551
NYISO,1996-01-10,1996-01-10,1,1996-01-10,255.617902983084
NYISO,1996-02-02,1996-02-06,5,1996-02-04,251.258691864512
NYISO,1996-02-13,1996-02-13,1,1996-02-13,254.824966683684
NYISO,1996-03-09,1996-03-10,2,1996-03-09,254.438374937527
NYISO,1997-01-17,1997-01-20,4,1997-01-18,250.854142162544
NYISO,1998-12-31,1999-01-01,2,1998-12-31,254.230931562923
NYISO,1999-01-13,1999-01-14,2,1999-01-13,254.969385587127
NYISO,2000-01-14,2000-01-23,10,2000-01-18,250.933291296043
NYISO,2000-01-27,2000-01-29,3,2000-01-28,252.42358138861
NYISO,2003-01-14,2003-01-29,16,2003-01-21,249.126405696651
NYISO,2003-02-11,2003-02-16,6,2003-02-13,250.7874467405
NYISO,2003-02-25,2003-02-26,2,2003-02-25,254.023510182008
NYISO,2003-03-03,2003-03-04,2,2003-03-03,255.045417995855
NYISO,2003-03-10,2003-03-10,1,2003-03-10,255.621135745035
NYISO,2004-01-08,2004-01-11,4,2004-01-09,249.926609669497
NYISO,2004-01-14,2004-01-17,4,2004-01-15,247.78085768338
NYISO,2004-01-20,2004-01-26,7,2004-01-23,251.336990026492
NYISO,2004-01-30,2004-01-31,2,2004-01-30,255.363955483705
NYISO,2004-02-15,2004-02-16,2,2004-02-15,253.417229222816
NYISO,2004-12-20,2004-12-21,2,2004-12-20,252.761103414495
NYISO,2005-01-18,2005-01-29,12,2005-01-23,250.818934583874
NYISO,2007-01-26,2007-01-26,1,2007-01-26,255.822448163207
NYISO,2007-02-05,2007-02-08,4,2007-02-06,253.978643001144
NYISO,2007-02-14,2007-02-16,3,2007-02-15,255.110185726025
NYISO,2007-02-18,2007-02-19,2,2007-02-18,254.733484029816
NYISO,2007-03-06,2007-03-08,3,2007-03-07,250.088183195662
NYISO,2008-01-03,2008-01-03,1,2008-01-03,255.244300439383
NYISO,2008-02-11,2008-02-11,1,2008-02-11,253.857141822965
NYISO,2008-02-28,2008-02-28,1,2008-02-28,255.835811282919
NYISO,2008-12-22,2008-12-22,1,2008-12-22,255.260667031542
NYISO,2009-01-13,2009-01-18,6,2009-01-15,249.650462238493
NYISO,2009-01-20,2009-01-21,2,2009-01-20,255.76568855304
NYISO,2009-01-24,2009-01-26,3,2009-01-25,252.467169349572
NYISO,2009-02-04,2009-02-06,3,2009-02-05,251.196081555717
NYISO,2009-03-03,2009-03-03,1,2009-03-03,255.118450969525
NYISO,2010-01-30,2010-01-30,1,2010-01-30,254.984499798399
NYISO,2011-01-21,2011-01-25,5,2011-01-23,249.269366880379
NYISO,2011-02-09,2011-02-11,3,2011-02-10,252.918721834095
NYISO,2011-02-21,2011-02-21,1,2011-02-21,255.59465294629
NYISO,2012-01-15,2012-01-15,1,2012-01-15,255.864496287626
NYISO,2013-01-23,2013-01-26,4,2013-01-24,253.32608871984
NYISO,2014-01-03,2014-01-04,2,2014-01-03,253.010059877844
NYISO,2014-01-07,2014-01-08,2,2014-01-07,253.59831175741
NYISO,2014-01-22,2014-01-25,4,2014-01-23,252.228733474071
NYISO,2014-01-27,2014-01-29,3,2014-01-28,253.718274319385
NYISO,2014-02-07,2014-02-12,6,2014-02-09,253.82477990826
NYISO,2014-02-16,2014-02-17,2,2014-02-16,254.908528218796
NYISO,2014-02-27,2014-02-28,2,2014-02-27,253.653274098621
NYISO,2014-03-04,2014-03-05,2,2014-03-04,255.781815639957
NYISO,2015-01-07,2015-01-09,3,2015-01-08,253.349072253702
NYISO,2015-01-14,2015-01-14,1,2015-01-14,255.623861625718
NYISO,2015-01-30,2015-02-06,8,2015-02-02,253.862357595228
NYISO,2015-02-12,2015-02-28,17,2015-02-20,247.625743787158
NYISO,2015-03-06,2015-03-06,1,2015-03-06,255.257744608127
NYISO,2016-02-12,2016-02-14,3,2016-02-13,250.531754034323
NYISO,2017-12-27,2018-01-02,7,2017-12-30,251.903234704375
NYISO,2018-01-04,2018-01-07,4,2018-01-05,248.868066632632
NYISO,2018-01-14,2018-01-14,1,2018-01-14,254.350266551225
NYISO,2019-01-20,2019-01-22,3,2019-01-21,251.758331086592
NYISO,2019-01-30,2019-02-01,3,2019-01-31,252.059424448625
NYISO,2019-03-06,2019-03-07,2,2019-03-06,255.560451384992
NYISO,2021-01-29,2021-01-30,2,2021-01-29,255.205305040949
NYISO,2022-01-11,2022-01-11,1,2022-01-11,255.928365129592
NYISO,2022-01-15,2022-01-16,2,2022-01-15,253.209014855629
NYISO,2022-01-20,2022-01-22,3,2022-01-21,253.562215466412
NYISO,2022-01-27,2022-01-30,4,2022-01-28,254.406291183361
NYISO,2022-12-24,2022-12-25,2,2022-12-24,255.07794964647
NYISO,2023-02-03,2023-02-04,2,2023-02-03,252.299718216773
Pacific Northwest,1980-01-06,1980-01-11,6,1980-01-08,262.600123074989
Pacific Northwest,1980-01-19,1980-01-20,2,1980-01-19,263.548272405676
Pacific Northwest,1980-01-26,1980-01-31,6,1980-01-28,254.324315438965
Pacific Northwest,1980-02-14,1980-02-15,2,1980-02-14,264.863590945471
Pacific Northwest,1980-12-07,1980-12-08,2,1980-12-07,263.348829072208
Pacific Northwest,1981-02-10,1981-02-10,1,1981-02-10,264.659121468097
Pacific Northwest,1981-12-30,1982-01-02,4,1981-12-31,264.754478348159
Pacific Northwest,1982-01-04,1982-01-08,5,1982-01-06,258.323913822016
Pacific Northwest,1982-01-21,1982-01-21,1,1982-01-21,264.559171547881
Pacific Northwest,1982-02-04,1982-02-11,8,1982-02-07,260.186440605544
