NERC_ID,start_date,end_date,duration,centroid_date,highest_temperature
MISO-S,1988-08-06,1988-08-08,3,1988-08-07,310.509887156491
MISO-S,1988-08-14,1988-08-16,3,1988-08-15,311.064474441554
MISO-S,1988-08-26,1988-08-26,1,1988-08-26,310.034700702429
MISO-S,1990-08-20,1990-08-21,2,1990-08-20,310.431740423441
MISO-S,1990-08-24,1990-08-31,8,1990-08-27,312.114530386014
MISO-S,1990-09-03,1990-09-07,5,1990-09-05,311.560270246773
MISO-S,1993-08-14,1993-08-20,7,1993-08-17,310.812762953725
MISO-S,1995-07-27,1995-07-27,1,1995-07-27,309.966122029215
MISO-S,1995-08-16,1995-08-21,6,1995-08-18,311.118444711853
MISO-S,1995-08-28,1995-08-31,4,1995-08-29,310.340958235935
MISO-S,1996-07-20,1996-07-22,3,1996-07-21,311.030940138762
MISO-S,1998-06-13,1998-06-13,1,1998-06-13,309.862891894876
MISO-S,1998-06-20,1998-06-21,2,1998-06-20,310.051541870112
MISO-S,1998-07-06,1998-07-10,5,1998-07-08,311.031793688985
MISO-S,1998-07-18,1998-07-20,3,1998-07-19,310.611026383813
MISO-S,1998-07-27,1998-08-03,8,1998-07-30,312.147238361248
MISO-S,1998-08-10,1998-08-10,1,1998-08-10,309.909823056646
MISO-S,1998-08-18,1998-08-19,2,1998-08-18,310.136118334323
MISO-S,1998-08-24,1998-08-30,7,1998-08-27,311.96434119372
MISO-S,1998-09-03,1998-09-07,5,1998-09-05,311.244389610107
MISO-S,1999-07-28,1999-07-31,4,1999-07-29,310.443230332291
MISO-S,1999-08-07,1999-08-13,7,1999-08-10,311.81280896157
MISO-S,1999-08-17,1999-08-19,3,1999-08-18,311.11800422833
MISO-S,2000-07-13,2000-07-20,8,2000-07-16,312.008808186174
MISO-S,2000-08-05,2000-08-11,7,2000-08-08,311.149550999673
MISO-S,2000-08-15,2000-09-05,22,2000-08-25,314.033781993968
MISO-S,2001-08-22,2001-08-22,1,2001-08-22,309.87378757355
MISO-S,2002-08-03,2002-08-04,2,2002-08-03,310.054206828865
MISO-S,2003-08-18,2003-08-20,3,2003-08-19,310.168151402531
MISO-S,2005-07-24,2005-07-25,2,2005-07-24,310.068774047227
MISO-S,2005-08-19,2005-08-23,5,2005-08-21,311.920980238022
MISO-S,2005-09-19,2005-09-21,3,2005-09-20,310.964912139597
MISO-S,2006-07-16,2006-07-21,6,2006-07-18,312.308911163765
MISO-S,2006-07-30,2006-08-20,22,2006-08-09,312.499811672283
MISO-S,2006-08-26,2006-08-26,1,2006-08-26,309.887962728914
MISO-S,2007-08-09,2007-08-16,8,2007-08-12,313.207281929168
MISO-S,2007-08-22,2007-08-24,3,2007-08-23,310.368361556453
MISO-S,2008-07-20,2008-07-21,2,2008-07-20,310.382544533027
MISO-S,2008-07-27,2008-08-05,10,2008-07-31,312.159479145522
MISO-S,2009-06-26,2009-06-28,3,2009-06-27,310.590187468656
MISO-S,2010-07-31,2010-08-16,17,2010-08-08,312.609046013156
MISO-S,2010-08-21,2010-08-23,3,2010-08-22,310.893938749229
MISO-S,2011-06-03,2011-06-06,4,2011-06-04,310.822170476847
MISO-S,2011-06-13,2011-06-20,8,2011-06-16,311.421951680589
MISO-S,2011-06-26,2011-06-28,3,2011-06-27,310.517959626157
MISO-S,2011-06-30,2011-07-04,5,2011-07-02,311.636882466041
MISO-S,2011-07-07,2011-07-14,8,2011-07-10,312.809333994648
MISO-S,2011-07-19,2011-07-22,4,2011-07-20,310.495343452797
MISO-S,2011-07-26,2011-08-11,17,2011-08-03,315.70412785979
MISO-S,2011-08-13,2011-08-13,1,2011-08-13,309.922716617223
MISO-S,2011-08-15,2011-09-02,19,2011-08-24,313.616566094169
MISO-S,2012-06-24,2012-07-07,14,2012-06-30,311.324305733937
MISO-S,2012-07-20,2012-07-20,1,2012-07-20,309.936518366824
MISO-S,2012-07-27,2012-08-03,8,2012-07-30,311.984711931602
MISO-S,2012-08-07,2012-08-09,3,2012-08-08,310.427154291609
MISO-S,2013-08-08,2013-08-08,1,2013-08-08,309.86637308628
MISO-S,2013-09-09,2013-09-09,1,2013-09-09,309.858195584657
MISO-S,2014-08-23,2014-08-23,1,2014-08-23,310.018182250079
MISO-S,2015-08-08,2015-08-10,3,2015-08-09,310.729533873986
MISO-S,2018-07-19,2018-07-21,3,2018-07-20,311.704144939265
MISO-S,2022-07-05,2022-07-12,8,2022-07-08,311.178986480023
MISO-S,2022-07-18,2022-07-21,4,2022-07-19,311.443436955134
MISO-S,2022-07-24,2022-07-27,4,2022-07-25,310.278082302478
MISO-S,2023-06-28,2023-07-01,4,2023-06-29,310.673313556319
MISO-S,2023-07-17,2023-07-20,4,2023-07-18,311.613873786875
MISO-S,2023-07-25,2023-08-07,14,2023-07-31,312.189466116151
MISO-S,2023-08-10,2023-08-14,5,2023-08-12,311.679984562776
MISO-S,2023-08-18,2023-08-27,10,2023-08-22,313.411784304155
MISO-S,2023-09-06,2023-09-07,2,2023-09-06,310.070367781693
NYISO,1980-07-19,1980-07-21,3,1980-07-20,302.749619099525
NYISO,1980-08-05,1980-08-08,4,1980-08-06,301.939125024146
NYISO,1981-07-07,1981-07-12,6,1981-07-09,302.436842068106
NYISO,1982-07-16,1982-07-18,3,1982-07-17,302.320881867854
NYISO,1983-06-14,1983-06-14,1,1983-06-14,301.212778182002
NYISO,1983-07-03,1983-07-04,2,1983-07-03,302.104894996459
NYISO,1983-07-15,1983-07-17,3,1983-07-16,301.78991495344
NYISO,1983-07-29,1983-07-29,1,1983-07-29,301.127230294445
NYISO,1983-08-07,1983-08-07,1,1983-08-07,301.016235169667
NYISO,1983-09-05,1983-09-05,1,1983-09-05,301.397561714484
NYISO,1984-06-07,1984-06-10,4,1984-06-08,302.505749359935
NYISO,1984-07-14,1984-07-15,2,1984-07-14,301.078837656643
NYISO,1986-07-06,1986-07-07,2,1986-07-06,301.819466557204
NYISO,1986-07-24,1986-07-24,1,1986-07-24,300.984561688421
NYISO,1987-05-29,1987-05-31,3,1987-05-30,301.775107585263
NYISO,1987-07-09,1987-07-13,5,1987-07-11,302.200462231595
NYISO,1987-07-20,1987-07-25,6,1987-07-22,302.766767787661
NYISO,1987-08-15,1987-08-17,3,1987-08-16,302.527692848755
NYISO,1988-06-13,1988-06-15,3,1988-06-14,302.339913414986
NYISO,1988-07-05,1988-07-11,7,1988-07-08,304.090187097373
NYISO,1988-07-15,1988-07-18,4,1988-07-16,302.366987171881
NYISO,1988-07-29,1988-08-06,9,1988-08-02,304.047330513217
NYISO,1988-08-08,1988-08-15,8,1988-08-11,303.610139339361
NYISO,1989-07-24,1989-07-26,3,1989-07-25,301.999096602982
NYISO,1989-08-04,1989-08-05,2,1989-08-04,301.182161858134
NYISO,1991-06-27,1991-06-28,2,1991-06-27,301.6860908516
NYISO,1991-07-17,1991-07-23,7,1991-07-20,303.702487569717
NYISO,1991-08-27,1991-08-30,4,1991-08-28,302.992031667479
NYISO,1993-07-05,1993-07-11,7,1993-07-08,303.263021857245
NYISO,1993-08-25,1993-08-27,3,1993-08-26,302.293817911228
NYISO,1994-06-15,1994-06-19,5,1994-06-17,302.901094130877
NYISO,1994-07-07,1994-07-08,2,1994-07-07,301.54494600845
NYISO,1994-07-20,1994-07-21,2,1994-07-20,301.388985910915
NYISO,1995-06-19,1995-06-19,1,1995-06-19,301.647151016131
NYISO,1995-07-13,1995-07-16,4,1995-07-14,304.237897168079
NYISO,1995-07-30,1995-08-03,5,1995-08-01,302.227229389923
NYISO,1995-08-15,1995-08-17,3,1995-08-16,301.923619684398
NYISO,1996-08-06,1996-08-06,1,1996-08-06,301.007965168226
NYISO,1997-07-14,1997-07-17,4,1997-07-15,301.87909515268
NYISO,1998-06-25,1998-06-25,1,1998-06-25,301.190157782418
NYISO,1998-07-21,1998-07-21,1,1998-07-21,301.122726926249
NYISO,1999-06-27,1999-06-27,1,1999-06-27,301.32004617893
NYISO,1999-07-03,1999-07-06,4,1999-07-04,304.189042224328
NYISO,1999-07-15,1999-07-18,4,1999-07-16,303.178071162909
NYISO,1999-07-23,1999-07-24,2,1999-07-23,301.490199302291
NYISO,1999-07-26,1999-08-01,7,1999-07-29,302.912955301267
NYISO,2001-06-14,2001-06-14,1,2001-06-14,300.970019997608
NYISO,2001-07-23,2001-07-24,2,2001-07-23,302.101352429486
NYISO,2001-08-05,2001-08-10,6,2001-08-07,304.0519024626
NYISO,2002-07-01,2002-07-04,4,2002-07-02,303.270281672079
NYISO,2002-07-22,2002-07-22,1,2002-07-22,301.695110077298
NYISO,2002-07-29,2002-08-04,7,2002-08-01,302.912593804329
NYISO,2002-08-11,2002-08-17,7,2002-08-14,303.610316490055
NYISO,2002-09-08,2002-09-09,2,2002-09-08,302.230689059726
NYISO,2003-06-24,2003-06-26,3,2003-06-25,302.548348823661
NYISO,2003-07-05,2003-07-05,1,2003-07-05,301.205786042914
NYISO,2005-06-09,2005-06-09,1,2005-06-09,301.121250212333
NYISO,2005-06-12,2005-06-13,2,2005-06-12,301.271203502954
NYISO,2005-06-25,2005-06-28,4,2005-06-26,302.571647283827
NYISO,2005-07-11,2005-07-15,5,2005-07-13,302.180766551225
NYISO,2005-07-18,2005-07-18,1,2005-07-18,300.886370879441
NYISO,2005-07-25,2005-07-26,2,2005-07-25,301.815170373675
NYISO,2005-08-02,2005-08-05,4,2005-08-03,302.798722919522
NYISO,2005-08-10,2005-08-12,3,2005-08-11,301.290101366289
NYISO,2005-09-13,2005-09-13,1,2005-09-13,300.95503648751
NYISO,2006-05-30,2006-05-30,1,2006-05-30,301.007751625074
NYISO,2006-06-18,2006-06-18,1,2006-06-18,301.051449066962
NYISO,2006-07-15,2006-07-18,4,2006-07-16,302.663156007101
NYISO,2006-07-30,2006-08-03,5,2006-08-01,303.61932264234
NYISO,2007-06-26,2007-06-27,2,2007-06-26,301.869464546558
NYISO,2007-07-09,2007-07-10,2,2007-07-09,302.649230068314
NYISO,2007-07-31,2007-08-03,4,2007-08-01,302.908504222893
NYISO,2007-08-07,2007-08-08,2,2007-08-07,301.095739135001
NYISO,2007-08-24,2007-08-25,2,2007-08-24,301.3936282375
NYISO,2008-06-07,2008-06-10,4,2008-06-08,302.981319389126
NYISO,2008-07-17,2008-07-18,2,2008-07-17,301.703735657956
NYISO,2009-08-15,2009-08-18,4,2009-08-16,301.823924666323
NYISO,2010-07-04,2010-07-09,6,2010-07-06,304.132819958668
NYISO,2010-07-16,2010-07-16,1,2010-07-16,301.500433946875
NYISO,2010-08-04,2010-08-04,1,2010-08-04,301.145830653494
NYISO,2010-08-30,2010-09-02,4,2010-08-31,302.827321685692
NYISO,2011-06-08,2011-06-08,1,2011-06-08,301.691850257099
NYISO,2011-07-11,2011-07-12,2,2011-07-11,301.411459460537
NYISO,2011-07-17,2011-07-23,7,2011-07-20,303.835768850092
NYISO,2012-06-20,2012-06-21,2,2012-06-20,302.247183397263
NYISO,2012-06-29,2012-06-30,2,2012-06-29,301.599232187043
NYISO,2012-07-04,2012-07-07,4,2012-07-05,302.10841451651
NYISO,2012-07-12,2012-07-12,1,2012-07-12,300.886986603105
NYISO,2012-07-16,2012-07-18,3,2012-07-17,302.635100030202
NYISO,2012-08-02,2012-08-04,3,2012-08-03,302.115612850656
NYISO,2013-06-24,2013-06-24,1,2013-06-24,301.047648104029
NYISO,2013-07-05,2013-07-06,2,2013-07-05,301.377930437636
NYISO,2013-07-15,2013-07-19,5,2013-07-17,303.632666282628
NYISO,2015-07-28,2015-07-29,2,2015-07-28,301.483465776862
NYISO,2015-08-17,2015-08-17,1,2015-08-17,300.985100566016
NYISO,2015-09-07,2015-09-08,2,2015-09-07,301.682431890237
NYISO,2016-05-28,2016-05-28,1,2016-05-28,300.884627242525
NYISO,2016-07-06,2016-07-07,2,2016-07-06,301.224180372479
NYISO,2016-07-14,2016-07-14,1,2016-07-14,301.205429254091
NYISO,2016-07-22,2016-07-24,3,2016-07-23,301.619649555098
NYISO,2016-07-27,2016-07-28,2,2016-07-27,300.974940280831
NYISO,2016-08-10,2016-08-14,5,2016-08-12,302.579905289616
NYISO,2017-06-12,2017-06-12,1,2017-06-12,301.491574038983
NYISO,2017-07-20,2017-07-20,1,2017-07-20,301.08492737989
NYISO,2017-09-25,2017-09-26,2,2017-09-25,301.08420388546
NYISO,2018-06-30,2018-07-05,6,2018-07-02,304.533674015527
NYISO,2018-07-14,2018-07-16,3,2018-07-15,301.858784683065
NYISO,2018-08-05,2018-08-07,3,2018-08-06,302.007338667715
NYISO,2018-08-28,2018-08-29,2,2018-08-28,302.493283897357
NYISO,2018-09-03,2018-09-05,3,2018-09-04,302.439180362514
NYISO,2019-07-05,2019-07-05,1,2019-07-05,301.450255670128
NYISO,2019-07-19,2019-07-21,3,2019-07-20,303.330206113804
NYISO,2019-07-29,2019-07-29,1,2019-07-29,300.93881597877
NYISO,2020-07-05,2020-07-11,7,2020-07-08,302.98651804752
NYISO,2020-07-18,2020-07-20,3,2020-07-19,303.099348612861
NYISO,2020-07-25,2020-07-29,5,2020-07-27,302.399477518022
NYISO,2020-08-10,2020-08-11,2,2020-08-10,301.791362728009
NYISO,2020-08-23,2020-08-23,1,2020-08-23,301.081327056102
NYISO,2021-06-06,2021-06-07,2,2021-06-06,301.474666619141
NYISO,2021-06-27,2021-06-30,4,2021-06-28,302.841153922101
NYISO,2021-07-06,2021-07-06,1,2021-07-06,300.940540649846
NYISO,2021-08-09,2021-08-13,5,2021-08-11,303.074970161496
NYISO,2021-08-24,2021-08-26,3,2021-08-25,302.53638305983
NYISO,2022-07-19,2022-07-24,6,2022-07-21,302.936902477931
NYISO,2022-08-03,2022-08-08,6,2022-08-05,303.105713816808
NYISO,2022-08-29,2022-08-29,1,2022-08-29,301.167579226189
NYISO,2023-07-05,2023-07-07,3,2023-07-06,302.162782752139
NYISO,2023-07-27,2023-07-28,2,2023-07-27,301.854325656392
NYISO,2023-09-04,2023-09-06,3,2023-09-05,302.099499597564
NYISO,2024-06-18,2024-06-22,5,2024-06-20,302.781254348606
NYISO,2024-07-05,2024-07-09,5,2024-07-07,301.940755204836
NYISO,2024-07-14,2024-07-16,3,2024-07-15,302.255297488954
NYISO,2024-07-29,2024-08-04,7,2024-08-01,301.830449787514
Pacific Northwest,1980-07-21,1980-07-22,2,1980-07-21,304.157158628533
Pacific Northwest,1981-07-04,1981-07-04,1,1981-07-04,302.72200120072
Pacific Northwest,1981-08-06,1981-08-13,8,1981-08-09,305.966536472459
Pacific Northwest,1982-08-07,1982-08-08,2,1982-08-07,303.612490392884
Pacific Northwest,1982-08-20,1982-08-21,2,1982-08-20,302.824985464863
Pacific Northwest,1983-05-28,1983-05-28,1,1983-05-28,302.911605841133
Pacific Northwest,1983-08-06,1983-08-08,3,1983-08-07,304.268761824135
Pacific Northwest,1984-07-16,1984-07-17,2,1984-07-16,303.300081065639
Pacific Northwest,1984-07-25,1984-07-25,1,1984-07-25,302.929052983716
Pacific Northwest,1984-08-09,1984-08-10,2,1984-08-09,303.558552635763
Pacific Northwest,1985-06-18,1985-06-18,1,1985-06-18,302.652673618002
Pacific Northwest,1985-07-03,1985-07-03,1,1985-07-03,302.665320988041
Pacific Northwest,1985-07-07,1985-07-10,4,1985-07-08,304.516767554635
Pacific Northwest,1985-07-19,1985-07-21,3,1985-07-20,304.220865126697
Pacific Northwest,1985-07-27,1985-07-27,1,1985-07-27,303.038021080687
Pacific Northwest,1986-05-30,1986-06-01,3,1986-05-31,303.601290476826
Pacific Northwest,1986-08-02,1986-08-02,1,1986-08-02,302.998425640252
Pacific Northwest,1986-08-07,1986-08-10,4,1986-08-08,303.944911641455
Pacific Northwest,1986-08-26,1986-08-27,2,1986-08-26,303.985309939016
Pacific Northwest,1987-06-26,1987-06-26,1,1987-06-26,302.827378662458
Pacific Northwest,1987-07-14,1987-07-14,1,1987-07-14,303.464230097307
Pacific Northwest,1987-08-08,1987-08-09,2,1987-08-08,303.14961732186
Pacific Northwest,1987-08-30,1987-09-01,3,1987-08-31,304.907346221348
Pacific Northwest,1988-07-19,1988-07-21,3,1988-07-20,304.960324331413
Pacific Northwest,1988-07-24,1988-07-27,4,1988-07-25,304.88450698673
Pacific Northwest,1988-08-23,1988-08-25,3,1988-08-24,303.839481586312
Pacific Northwest,1988-09-02,1988-09-05,4,1988-09-03,306.099007777217
Pacific Northwest,1989-08-07,1989-08-07,1,1989-08-07,302.647216800413
Pacific Northwest,1990-07-10,1990-07-14,5,1990-07-12,304.957470140787
Pacific Northwest,1990-07-21,1990-07-21,1,1990-07-21,302.718098420767
Pacific Northwest,1990-07-29,1990-07-30,2,1990-07-29,302.923745629498
Pacific Northwest,1990-08-04,1990-08-13,10,1990-08-08,305.258217428238
Pacific Northwest,1991-07-03,1991-07-03,1,1991-07-03,303.161535405195
Pacific Northwest,1991-07-23,1991-07-23,1,1991-07-23,302.806371599329
Pacific Northwest,1992-06-21,1992-06-24,4,1992-06-22,305.541595908886
Pacific Northwest,1992-07-17,1992-07-18,2,1992-07-17,304.219962920025
Pacific Northwest,1992-07-29,1992-08-01,4,1992-07-30,304.587166632819
Pacific Northwest,1992-08-10,1992-08-19,10,1992-08-14,306.719745446914
Pacific Northwest,1993-08-03,1993-08-04,2,1993-08-03,302.857891788566
Pacific Northwest,1994-07-20,1994-07-24,5,1994-07-22,306.109602482675
Pacific Northwest,1996-07-13,1996-07-14,2,1996-07-13,303.903785368156
Pacific Northwest,1996-07-23,1996-07-29,7,1996-07-26,304.619576638177
Pacific Northwest,1996-08-09,1996-08-12,4,1996-08-10,304.532614277121
Pacific Northwest,1996-08-24,1996-08-26,3,1996-08-25,305.074703017081
Pacific Northwest,1997-08-05,1997-08-06,2,1997-08-05,303.218632315777
Pacific Northwest,1998-07-26,1998-07-29,4,1998-07-27,305.173004655886
Pacific Northwest,1998-08-03,1998-08-05,3,1998-08-04,304.68193301768
Pacific Northwest,1998-08-13,1998-08-14,2,1998-08-13,303.370139821633
Pacific Northwest,1998-08-29,1998-09-04,7,1998-09-01,304.248365742336
Pacific Northwest,2000-07-30,2000-07-31,2,2000-07-30,303.0984708835
Pacific Northwest,2001-07-04,2001-07-04,1,2001-07-04,302.960839723958
Pacific Northwest,2001-08-09,2001-08-14,6,2001-08-11,303.593914350039
Pacific Northwest,2002-07-10,2002-07-14,5,2002-07-12,306.003820644343
Pacific Northwest,2002-07-22,2002-07-23,2,2002-07-22,302.942815317307
Pacific Northwest,2002-08-13,2002-08-14,2,2002-08-13,303.131549238622
Pacific Northwest,2003-07-19,2003-07-23,5,2003-07-21,304.440612354963
Pacific Northwest,2003-07-27,2003-08-01,6,2003-07-29,305.733491578518
Pacific Northwest,2003-08-15,2003-08-15,1,2003-08-15,302.785299294616
Pacific Northwest,2003-09-02,2003-09-05,4,2003-09-03,304.484295086679
Pacific Northwest,2004-07-17,2004-07-17,1,2004-07-17,302.650663319814
Pacific Northwest,2004-07-23,2004-07-25,3,2004-07-24,304.419039013738
Pacific Northwest,2004-08-10,2004-08-14,5,2004-08-12,304.058546698309
Pacific Northwest,2005-07-21,2005-07-21,1,2005-07-21,302.935004021485
Pacific Northwest,2005-07-27,2005-07-28,2,2005-07-27,302.891004281821
Pacific Northwest,2005-08-05,2005-08-06,2,2005-08-05,303.218424243022
Pacific Northwest,2006-06-26,2006-06-27,2,2006-06-26,303.856757849071
Pacific Northwest,2006-07-20,2006-07-26,7,2006-07-23,306.947565700559
Pacific Northwest,2007-07-05,2007-07-06,2,2007-07-05,303.728136623709
Pacific Northwest,2007-07-10,2007-07-14,5,2007-07-12,304.526551657083
Pacific Northwest,2008-06-29,2008-06-30,2,2008-06-29,303.653506148469
Pacific Northwest,2008-08-06,2008-08-06,1,2008-08-06,303.06965539328
Pacific Northwest,2008-08-14,2008-08-18,5,2008-08-16,305.682765020898
Pacific Northwest,2009-07-27,2009-08-03,8,2009-07-30,304.414730677745
Pacific Northwest,2009-08-19,2009-08-20,2,2009-08-19,303.820708494593
Pacific Northwest,2012-07-09,2012-07-09,1,2012-07-09,302.715374567863
Pacific Northwest,2012-08-05,2012-08-06,2,2012-08-05,303.464585069136
Pacific Northwest,2012-08-12,2012-08-14,3,2012-08-13,303.432068871211
Pacific Northwest,2012-08-17,2012-08-17,1,2012-08-17,302.5937546496
Pacific Northwest,2013-06-30,2013-07-03,4,2013-07-01,304.721008496334
Pacific Northwest,2013-07-24,2013-07-25,2,2013-07-24,302.741618167857
Pacific Northwest,2014-07-12,2014-07-16,5,2014-07-14,303.421697953089
Pacific Northwest,2014-07-28,2014-08-03,7,2014-07-31,303.588057078312
Pacific Northwest,2014-08-10,2014-08-11,2,2014-08-10,304.236723675736
Pacific Northwest,2015-06-26,2015-07-05,10,2015-06-30,306.121027456419
Pacific Northwest,2015-07-30,2015-08-03,5,2015-08-01,306.014648844249
Pacific Northwest,2015-08-12,2015-08-13,2,2015-08-12,303.640885826743
Pacific Northwest,2016-06-05,2016-06-05,1,2016-06-05,302.797899413372
Pacific Northwest,2016-07-28,2016-07-29,2,2016-07-28,303.409927096087
Pacific Northwest,2016-08-18,2016-08-20,3,2016-08-19,303.741572488651
Pacific Northwest,2017-06-25,2017-06-25,1,2017-06-25,302.871340124907
Pacific Northwest,2017-07-06,2017-07-07,2,2017-07-06,302.890713308692
Pacific Northwest,2017-07-31,2017-08-05,6,2017-08-02,305.919512571781
Pacific Northwest,2017-08-08,2017-08-10,3,2017-08-09,302.784476470486
Pacific Northwest,2017-08-27,2017-08-30,4,2017-08-28,305.463271123335
Pacific Northwest,2017-09-01,2017-09-07,7,2017-09-04,306.495955948188
Pacific Northwest,2018-07-13,2018-07-16,4,2018-07-14,303.254128456955
Pacific Northwest,2018-07-24,2018-07-25,2,2018-07-24,302.823040091447
Pacific Northwest,2018-07-29,2018-07-31,3,2018-07-30,304.455307937945
Pacific Northwest,2018-08-07,2018-08-11,5,2018-08-09,306.652725737927
Pacific Northwest,2018-08-15,2018-08-15,1,2018-08-15,302.853921862664
Pacific Northwest,2019-08-28,2019-08-28,1,2019-08-28,302.728750391762
Pacific Northwest,2020-07-27,2020-08-01,6,2020-07-29,305.07179366798
Pacific Northwest,2020-08-15,2020-08-18,4,2020-08-16,305.863607026767
Pacific Northwest,2020-09-03,2020-09-06,4,2020-09-04,303.75277266582
Pacific Northwest,2021-06-26,2021-07-01,6,2021-06-28,309.201587862822
Pacific Northwest,2021-07-06,2021-07-06,1,2021-07-06,302.828559005305
Pacific Northwest,2021-07-25,2021-08-05,12,2021-07-30,305.664262217348
Pacific Northwest,2021-08-11,2021-08-16,6,2021-08-13,306.249213923945
Pacific Northwest,2022-07-25,2022-08-02,9,2022-07-29,306.459731508656
Pacific Northwest,2022-08-08,2022-08-09,2,2022-08-08,303.906647785882
Pacific Northwest,2022-08-16,2022-08-19,4,2022-08-17,305.054331397636
Pacific Northwest,2022-08-30,2022-09-03,5,2022-09-01,304.175332485402
Pacific Northwest,2023-07-15,2023-07-16,2,2023-07-15,302.997372415927
Pacific Northwest,2023-08-13,2023-08-18,6,2023-08-15,307.155680756949
Pacific Northwest,2024-07-06,2024-07-22,17,2024-07-14,306.525535202883
Pacific Northwest,2024-08-01,2024-08-04,4,2024-08-02,305.989193853272
Pacific Northwest,2024-08-31,2024-09-01,2,2024-08-31,303.099474305785
Pacific Northwest,2024-09-05,2024-09-07,3,2024-09-06,304.675999033312
PJM,1980-07-15,1980-07-21,7,1980-07-18,306.416263680908
PJM,1980-07-31,1980-08-10,11,1980-08-05,305.367632448644
PJM,1981-06-15,1981-06-15,1,1981-06-15,304.197573735117
PJM,1981-07-08,1981-07-11,4,1981-07-09,305.136608017057
PJM,1983-07-03,1983-07-03,1,1983-07-03,304.378544496907
PJM,1983-07-13,1983-07-17,5,1983-07-15,305.088185844826
PJM,1983-07-20,1983-07-21,2,1983-07-20,304.173647706137
PJM,1983-08-08,1983-08-08,1,1983-08-08,304.003210175712
PJM,1983-08-18,1983-08-21,4,1983-08-19,305.638610303557
PJM,1983-09-10,1983-09-11,2,1983-09-10,304.50204707602
PJM,1984-06-08,1984-06-09,2,1984-06-08,304.384002356194
PJM,1985-08-14,1985-08-14,1,1985-08-14,304.235915262649
PJM,1985-09-04,1985-09-04,1,1985-09-04,303.935180881906
PJM,1985-09-07,1985-09-08,2,1985-09-07,304.051678043166
PJM,1986-07-06,1986-07-08,3,1986-07-07,305.693960241596
PJM,1986-07-17,1986-07-20,4,1986-07-18,305.506121142403
PJM,1987-07-09,1987-07-09,1,1987-07-09,304.0745677571
PJM,1987-07-19,1987-07-26,8,1987-07-22,305.640742876591
PJM,1987-08-03,1987-08-03,1,1987-08-03,304.237772893293
PJM,1988-06-14,1988-06-14,1,1988-06-14,303.988366309123
PJM,1988-06-21,1988-06-22,2,1988-06-21,305.931987669172
PJM,1988-07-06,1988-07-10,5,1988-07-08,306.230674741469
PJM,1988-07-14,1988-07-18,5,1988-07-16,307.35555778373
PJM,1988-07-29,1988-08-04,7,1988-08-01,305.367716584365
PJM,1988-08-08,1988-08-18,11,1988-08-13,306.725472844707
PJM,1989-07-10,1989-07-11,2,1989-07-10,304.584957219956
PJM,1989-08-04,1989-08-05,2,1989-08-04,304.372215468223
PJM,1990-07-04,1990-07-05,2,1990-07-04,304.228450743714
PJM,1990-07-09,1990-07-09,1,1990-07-09,304.119070206594
PJM,1991-05-30,1991-05-30,1,1991-05-30,304.211688080605
PJM,1991-06-29,1991-06-30,2,1991-06-29,304.708954713392
PJM,1991-07-07,1991-07-07,1,1991-07-07,304.812639739665
PJM,1991-07-18,1991-07-23,6,1991-07-20,306.363909403019
PJM,1991-08-02,1991-08-03,2,1991-08-02,304.594872719595
PJM,1991-08-29,1991-08-30,2,1991-08-29,304.816333986013
PJM,1991-09-16,1991-09-16,1,1991-09-16,304.197845529901
PJM,1992-07-13,1992-07-13,1,1992-07-13,304.184215738932
PJM,1993-07-05,1993-07-12,8,1993-07-08,306.418897206038
PJM,1993-07-27,1993-07-28,2,1993-07-27,304.878718968316
PJM,1993-08-25,1993-08-30,6,1993-08-27,305.115919048668
PJM,1994-06-16,1994-06-16,1,1994-06-16,303.93586969526
PJM,1994-06-18,1994-06-19,2,1994-06-18,304.279167810818
PJM,1994-07-07,1994-07-08,2,1994-07-07,304.153813426619
PJM,1995-07-13,1995-07-16,4,1995-07-14,306.363301940062
PJM,1995-07-30,1995-08-03,5,1995-08-01,304.651638908169
PJM,1995-08-12,1995-08-17,6,1995-08-14,305.178965391097
PJM,1996-05-19,1996-05-19,1,1996-05-19,303.964651689954
PJM,1997-07-14,1997-07-17,4,1997-07-15,304.399222914583
PJM,1998-06-25,1998-06-27,3,1998-06-26,305.091940016096
PJM,1998-07-20,1998-07-22,3,1998-07-21,305.250552449299
PJM,1998-08-23,1998-08-25,3,1998-08-24,304.641157248702
PJM,1999-06-07,1999-06-09,3,1999-06-08,304.931348913579
PJM,1999-07-03,1999-07-07,5,1999-07-05,307.275593168498
PJM,1999-07-17,1999-07-19,3,1999-07-18,304.642187210178
PJM,1999-07-22,1999-08-01,11,1999-07-27,307.093132867255
PJM,1999-08-12,1999-08-13,2,1999-08-12,304.667835636634
PJM,2001-08-06,2001-08-09,4,2001-08-07,306.133196577017
PJM,2002-07-01,2002-07-04,4,2002-07-02,305.89222023599
PJM,2002-07-16,2002-07-17,2,2002-07-16,304.153178636838
PJM,2002-07-21,2002-07-22,2,2002-07-21,304.536330539033
PJM,2002-07-28,2002-08-05,9,2002-08-01,305.952337913239
PJM,2002-08-12,2002-08-14,3,2002-08-13,305.468051838296
PJM,2005-07-25,2005-07-27,3,2005-07-26,305.877083652477
PJM,2005-08-02,2005-08-04,3,2005-08-03,305.220121109577
PJM,2005-08-11,2005-08-13,3,2005-08-12,304.935994686099
